order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,signup_date,city,device_type,acquisition_channel,app_version,experiment_group,session_id,session_date,recommendation_seen,recommendation_clicked,restaurants_viewed,cart_created,order_completed,coupon_used
1477850,216438,Blue Ribbon Sushi,Japanese,29.25,Weekend,,33,17,2023-11-08 12:06:52,Chennai,Android,Organic,4.9.0,Control,S100553,2024-01-15 21:24:03,1,0,4,1,1,0
1478048,101202,Burger Joint,American,12.18,Weekend,4.0,35,15,2023-10-28 10:46:08,Pune,iOS,Instagram,4.9.0,Control,S100554,2024-01-18 17:59:44,1,0,3,1,1,0
1477133,175290,Shake Shack,American,12.18,Weekend,,26,25,2023-10-15 06:05:51,Bangalore,Android,Organic,4.9.0,Variant,S100555,2024-01-24 05:19:02,1,1,5,1,1,0
1476746,201471,ilili Restaurant,Middle Eastern,12.66,Weekend,5.0,21,15,2023-10-07 14:39:41,Bangalore,Android,Google Ads,4.9.0,Variant,S100556,2024-01-05 13:35:40,1,0,1,0,1,1
1477724,80531,RedFarm Hudson,Chinese,12.18,Weekend,,24,27,2023-09-29 00:41:24,Hyderabad,Android,Facebook,4.9.0,Control,S100557,2024-01-23 07:04:35,1,0,1,0,1,0
1476911,74707,Bareburger,American,8.63,Weekend,4.0,21,22,2023-10-07 10:11:42,Delhi,Android,Referral,4.8.1,Variant,S100558,2024-01-15 01:39:17,1,1,8,1,1,1
1478292,334373,Tamarind TriBeCa,Indian,12.18,Weekend,,26,30,2023-09-20 20:38:15,Hyderabad,Android,Google Ads,4.9.0,Control,S100559,2024-01-09 14:51:39,1,1,8,1,1,1
1478024,241719,Sushi of Gari Tribeca,Japanese,14.12,Weekend,,21,29,2023-07-15 08:44:42,Mumbai,iOS,Instagram,4.9.0,Control,S100560,2024-01-25 12:03:42,1,0,4,0,1,0
1478281,58898,Blue Ribbon Sushi,Japanese,16.93,Weekend,4.0,30,25,2023-11-28 17:25:04,Hyderabad,iOS,Organic,4.9.0,Variant,S100561,2024-01-12 00:28:02,1,0,1,0,1,1
1478009,379538,Parm,Italian,6.79,Weekend,3.0,21,30,2023-11-11 08:18:42,Delhi,Android,Instagram,4.9.0,Control,S100562,2024-01-03 21:04:43,1,0,4,1,1,0
1476898,174437,Han Dynasty,Chinese,29.2,Weekend,,26,30,2023-09-10 22:17:04,Bangalore,Android,Organic,4.9.0,Control,S100563,2024-01-01 07:26:30,1,0,2,1,1,0
1477285,325285,RedFarm Broadway,Chinese,14.02,Weekday,,25,26,2023-08-26 01:10:11,Delhi,Android,Organic,4.9.0,Control,S100564,2024-01-20 13:55:38,1,0,4,1,1,1
1478335,84502,Nobu Next Door,Japanese,25.17,Weekend,4.0,31,29,2023-09-12 13:53:02,Bangalore,iOS,Organic,4.9.0,Variant,S100565,2024-01-06 04:32:25,1,0,1,0,1,0
1477934,60052,RedFarm Broadway,Chinese,12.61,Weekend,5.0,28,21,2023-07-12 12:41:47,Mumbai,Android,Facebook,4.9.0,Control,S100566,2024-01-09 16:04:34,1,1,8,1,1,0
1476645,140477,Serafina Fabulous Pizza,Italian,13.68,Weekend,5.0,20,20,2023-09-07 03:46:34,Delhi,iOS,Referral,4.8.1,Control,S100567,2024-01-22 18:04:50,1,0,3,1,1,1
1477450,79215,Blue Ribbon Sushi,Japanese,11.93,Weekend,3.0,24,21,2023-12-20 21:05:51,Pune,Android,Organic,4.9.0,Variant,S100568,2024-01-10 03:29:01,1,0,4,0,1,1
1477657,177078,Lantern Thai Kitchen,Thai,13.97,Weekend,,28,29,2023-11-23 21:21:11,Mumbai,Android,Organic,4.8.1,Variant,S100569,2024-01-30 11:49:27,1,1,4,1,1,0
1478135,276431,The Meatball Shop,Italian,14.02,Weekday,5.0,20,27,2023-08-20 04:24:28,Bangalore,Android,Facebook,4.8.1,Variant,S100570,2024-01-17 20:08:28,1,1,6,1,1,0
1477254,58898,Blue Ribbon Sushi,Japanese,8.1,Weekend,5.0,35,18,2023-11-28 17:25:04,Hyderabad,iOS,Organic,4.9.0,Variant,S100571,2024-01-27 02:01:34,1,1,6,1,1,1
1477705,60397,Jack's Wife Freda,Mediterranean,12.18,Weekend,3.0,33,23,2023-10-22 14:23:16,Mumbai,Android,Instagram,4.9.0,Control,S100572,2024-01-04 12:44:22,0,0,3,1,1,1
1477814,62359,Pylos,Mediterranean,35.41,Weekday,4.0,21,29,2023-10-27 10:13:28,Bangalore,iOS,Organic,4.8.1,Control,S100573,2024-01-19 15:49:22,1,0,2,1,1,0
1478059,53947,Gaia Italian Cafe,Italian,8.78,Weekend,,25,15,2023-12-17 13:31:11,Mumbai,iOS,Instagram,4.9.0,Variant,S100574,2024-01-18 22:38:04,1,0,2,1,1,0
1478192,54365,Shake Shack,American,16.25,Weekend,5.0,27,23,2023-12-21 00:18:30,Mumbai,Android,Facebook,4.8.1,Control,S100575,2024-01-11 00:44:11,1,0,1,1,1,1
1477743,104130,Blue Ribbon Sushi,Japanese,6.64,Weekend,,23,15,2023-10-26 05:48:21,Mumbai,Android,Google Ads,4.8.1,Variant,S100576,2024-01-13 20:23:25,1,0,4,1,1,0
1477203,60138,The Meatball Shop,American,15.86,Weekday,5.0,29,26,2023-11-19 16:00:32,Bangalore,Android,Organic,4.9.0,Variant,S100577,2024-01-09 17:46:35,0,0,1,0,1,0
1477292,386766,Parm,Italian,17.03,Weekday,3.0,21,27,2023-07-26 15:19:27,Chennai,Android,Organic,4.9.0,Variant,S100578,2024-01-28 15:08:32,1,1,6,1,1,0
1477178,47440,Bareburger,American,24.2,Weekend,4.0,23,23,2023-08-20 00:37:32,Mumbai,Android,Organic,4.9.0,Control,S100579,2024-01-22 15:03:19,1,0,4,1,1,1
1478283,167986,J G Melon,American,8.25,Weekday,3.0,34,33,2023-08-14 23:33:22,Bangalore,Android,Organic,4.9.0,Control,S100580,2024-01-03 11:25:20,1,0,1,0,1,0
1477321,89844,Five Guys Burgers and Fries,American,12.08,Weekend,,20,18,2023-09-14 18:12:15,Bangalore,Android,Organic,4.9.0,Variant,S100581,2024-01-17 11:59:01,1,1,4,1,1,1
1477322,355592,Caf China,Chinese,12.13,Weekend,,27,25,2023-08-15 02:27:10,Mumbai,Android,Organic,4.8.1,Control,S100582,2024-01-18 11:17:13,0,0,1,0,1,0
1477879,362961,ilili Restaurant,Middle Eastern,16.49,Weekend,4.0,30,28,2023-09-18 04:39:45,Chennai,iOS,Organic,4.8.1,Control,S100583,2024-01-22 15:50:03,0,0,3,0,1,0
1476741,318095,Blue Ribbon Sushi Izakaya,Japanese,6.79,Weekend,5.0,32,30,2023-10-14 01:49:12,Pune,Android,Referral,4.8.1,Variant,S100584,2024-01-18 23:24:28,1,0,1,1,1,0
1478303,72639,Sushi of Gari,Japanese,10.72,Weekday,,30,26,2023-12-14 22:01:08,Delhi,iOS,Organic,4.8.1,Control,S100585,2024-01-08 13:39:43,1,0,2,0,1,0
1476647,294246,Piccolo Angolo,Italian,19.35,Weekend,,29,29,2023-07-08 23:08:25,Chennai,Android,Organic,4.8.1,Control,S100586,2024-01-17 22:48:12,1,0,4,0,1,0
1476669,142677,Chola Eclectic Indian Cuisine,Indian,8.73,Weekend,5.0,30,28,2023-11-05 07:25:18,Delhi,Android,Organic,4.9.0,Variant,S100587,2024-01-10 12:04:12,1,0,2,0,1,0
1477049,175101,TAO,Japanese,9.65,Weekend,4.0,25,18,2023-07-24 00:32:53,Mumbai,iOS,Organic,4.8.1,Control,S100588,2024-01-21 21:59:10,1,1,7,1,1,1
1477602,320493,Vanessa's Dumplings,Chinese,16.78,Weekend,5.0,27,29,2023-08-03 15:36:00,Bangalore,iOS,Instagram,4.9.0,Variant,S100589,2024-01-26 18:08:20,1,0,1,1,1,0
1477088,129486,Mamoun's Falafel,Mediterranean,12.61,Weekend,4.0,21,17,2023-10-04 09:38:00,Bangalore,Android,Instagram,4.9.0,Control,S100590,2024-01-22 11:26:07,1,0,3,0,1,1
1476964,81405,RedFarm Broadway,Chinese,24.25,Weekend,5.0,29,22,2023-08-05 15:46:01,Mumbai,iOS,Organic,4.8.1,Variant,S100591,2024-01-18 18:20:37,1,0,1,1,1,1
1477981,154464,Westville Hudson,American,11.16,Weekend,4.0,24,20,2023-07-17 08:54:26,Bangalore,iOS,Facebook,4.9.0,Variant,S100592,2024-01-09 11:18:19,0,0,1,1,1,0
1476717,151191,Pongsri Thai,Thai,20.18,Weekday,,23,25,2023-12-29 16:29:27,Hyderabad,Android,Instagram,4.9.0,Variant,S100593,2024-01-28 13:23:48,1,0,1,1,1,0
1477851,66373,Blue Ribbon Sushi Izakaya,Japanese,32.93,Weekend,4.0,21,19,2023-07-06 03:38:21,Hyderabad,Android,Facebook,4.9.0,Variant,S100594,2024-01-04 00:09:07,1,1,8,1,1,0
1478063,367093,Parm,Italian,15.86,Weekday,,30,24,2023-12-18 07:58:15,Bangalore,Android,Organic,4.8.1,Variant,S100595,2024-01-08 03:00:50,1,1,5,1,1,0
1477636,94909,Parm,Italian,12.13,Weekend,4.0,29,26,2023-10-02 19:50:09,Delhi,Android,Organic,4.8.1,Control,S100596,2024-01-05 21:39:30,1,0,2,0,1,0
1477763,111356,Blue Ribbon Sushi,Japanese,13.87,Weekday,,31,30,2023-07-19 05:39:17,Mumbai,Android,Organic,4.9.0,Variant,S100597,2024-01-28 11:12:19,1,0,3,0,1,0
1477944,70564,Rubirosa,Italian,14.12,Weekday,3.0,26,27,2023-09-24 19:10:23,Hyderabad,Android,Instagram,4.8.1,Control,S100598,2024-01-12 21:25:12,0,1,7,1,1,1
1478073,121686,TAO,Japanese,24.25,Weekend,4.0,22,21,2023-12-05 19:38:22,Bangalore,Android,Organic,4.9.0,Control,S100599,2024-01-10 22:22:38,1,0,1,0,1,0
1478357,142356,Blue Ribbon Sushi,Japanese,14.07,Weekday,,35,29,2023-10-08 08:49:37,Delhi,iOS,Google Ads,4.9.0,Variant,S100600,2024-01-25 11:26:32,1,1,4,0,1,0
1478055,7567,indikitch,Indian,5.58,Weekend,,35,30,2023-09-27 02:47:49,Bangalore,Android,Organic,4.9.0,Variant,S100601,2024-01-01 14:35:28,1,0,2,1,1,0
1476815,39029,Prosperity Dumpling,Chinese,13.63,Weekend,5.0,25,24,2023-12-05 23:32:38,Delhi,Android,Organic,4.9.0,Control,S100602,2024-01-22 16:23:41,1,0,3,1,1,1
1477019,62359,RedFarm Hudson,Chinese,15.52,Weekend,5.0,30,18,2023-10-27 10:13:28,Bangalore,iOS,Organic,4.8.1,Control,S100603,2024-01-28 06:32:46,1,0,3,0,1,0
1477159,283310,Shake Shack,American,8.73,Weekend,,35,17,2023-12-15 06:54:57,Bangalore,Android,Organic,4.8.1,Variant,S100604,2024-01-22 20:20:46,1,0,2,0,1,1
1478409,151333,Melt Shop,American,25.27,Weekend,5.0,27,30,2023-07-13 19:05:34,Chennai,Android,Organic,4.9.0,Variant,S100605,2024-01-17 09:37:57,1,0,3,0,1,1
1477471,103147,Hot Kitchen,Chinese,29.54,Weekend,5.0,34,28,2023-11-12 10:46:50,Hyderabad,Android,Organic,4.8.1,Control,S100606,2024-01-21 12:26:42,1,0,3,0,1,1
1476747,115213,Junoon,Indian,9.22,Weekday,,30,32,2023-10-24 10:03:21,Hyderabad,Android,Google Ads,4.8.1,Control,S100607,2024-01-27 01:45:28,1,0,3,1,1,1
1477165,128600,Blue Ribbon Fried Chicken,American,15.33,Weekend,,23,15,2023-07-27 14:43:55,Hyderabad,Android,Google Ads,4.9.0,Control,S100608,2024-01-11 16:50:18,1,0,4,1,1,0
1477378,115610,Tamarind TriBeCa,Indian,12.13,Weekend,,35,20,2023-10-26 23:10:57,Mumbai,Android,Organic,4.9.0,Control,S100609,2024-01-11 17:54:39,1,0,3,0,1,0
1476803,73873,Han Dynasty,Chinese,14.02,Weekend,,24,15,2023-10-20 06:21:13,Delhi,iOS,Organic,4.9.0,Control,S100610,2024-01-13 06:19:59,1,0,4,1,1,1
1477792,270525,The Smile,American,8.39,Weekday,,20,31,2023-11-01 15:32:32,Hyderabad,Android,Instagram,4.8.1,Control,S100611,2024-01-29 18:19:55,1,0,4,0,1,0
1478331,42424,Han Dynasty,Chinese,12.13,Weekend,5.0,33,27,2023-08-20 09:12:07,Mumbai,Android,Organic,4.8.1,Control,S100612,2024-01-16 10:44:39,1,0,3,0,1,0
1478319,84087,The Meatball Shop,Italian,16.49,Weekend,3.0,22,28,2023-11-20 20:54:56,Chennai,Android,Referral,4.9.0,Control,S100613,2024-01-01 18:23:23,1,0,2,0,1,0
1477090,54081,Osteria Morini,Italian,9.22,Weekday,4.0,29,33,2023-09-23 16:02:40,Mumbai,Android,Organic,4.9.0,Variant,S100614,2024-01-02 20:39:35,1,0,3,0,1,0
1477623,41136,The Meatball Shop,Italian,19.35,Weekend,,27,20,2023-12-10 07:41:30,Bangalore,iOS,Instagram,4.8.1,Variant,S100615,2024-01-19 02:14:59,1,1,6,1,1,0
1477098,304509,RedFarm Broadway,Chinese,22.8,Weekday,,33,33,2023-10-02 10:37:41,Chennai,Android,Organic,4.8.1,Control,S100616,2024-01-29 11:41:59,1,0,2,0,1,0
1477399,378482,Shake Shack,American,29.49,Weekend,,34,24,2023-11-15 22:50:17,Chennai,Android,Facebook,4.8.1,Control,S100617,2024-01-16 13:20:27,1,0,4,0,1,0
1476649,38116,Ravagh Persian Grill,Middle Eastern,16.93,Weekend,,33,21,2023-07-06 18:34:23,Delhi,Android,Organic,4.8.1,Control,S100618,2024-01-30 03:22:03,1,0,4,0,1,0
1478288,58231,Rohm Thai,Thai,29.1,Weekend,,31,23,2023-10-10 08:17:42,Mumbai,Android,Referral,4.8.1,Control,S100619,2024-01-10 03:47:47,1,0,2,0,1,0
1477719,367051,RedFarm Hudson,Chinese,15.04,Weekend,3.0,35,25,2023-07-31 23:23:08,Chennai,Android,Organic,4.8.1,Variant,S100620,2024-01-06 18:12:42,1,0,2,1,1,0
1477816,187187,Momoya,Japanese,11.59,Weekend,3.0,24,29,2023-12-24 01:02:33,Chennai,Android,Referral,4.9.0,Variant,S100621,2024-01-05 10:38:54,1,0,3,0,1,0
1477777,73175,Hill Country Fried Chicken,Southern,31.43,Weekday,5.0,25,28,2023-08-08 03:33:10,Delhi,Android,Instagram,4.8.1,Control,S100622,2024-01-24 04:42:48,1,0,4,0,1,0
1476637,49695,Blue Ribbon Fried Chicken,American,18.24,Weekend,,21,16,2023-09-29 01:55:37,Chennai,iOS,Organic,4.9.0,Control,S100623,2024-01-04 16:10:28,1,0,1,1,1,0
1477349,52327,Nobu Next Door,Japanese,4.47,Weekend,5.0,28,26,2023-09-14 13:00:18,Delhi,Android,Referral,4.9.0,Variant,S100624,2024-01-16 19:56:03,1,0,3,0,1,1
1478222,370656,Vanessa's Dumplings,Chinese,8.98,Weekend,,20,20,2023-10-23 08:49:53,Delhi,iOS,Referral,4.9.0,Variant,S100625,2024-01-13 01:41:32,1,1,4,0,1,0
1476774,114400,Shake Shack,American,29.39,Weekday,,23,33,2023-10-15 07:34:47,Mumbai,Android,Organic,4.9.0,Control,S100626,2024-01-08 23:55:07,1,0,4,0,1,1
1478421,59673,Dig Inn Seasonal Market,American,15.71,Weekday,5.0,27,26,2023-12-01 07:43:08,Delhi,Android,Google Ads,4.9.0,Variant,S100627,2024-01-23 08:40:15,1,0,2,1,1,1
1476775,66636,Shake Shack,American,29.1,Weekday,5.0,29,31,2023-12-20 10:53:47,Bangalore,iOS,Organic,4.8.1,Control,S100628,2024-01-26 05:33:16,1,1,6,0,1,1
1478087,96921,Bareburger,American,8.39,Weekend,3.0,27,30,2023-12-23 11:20:25,Chennai,Android,Referral,4.9.0,Control,S100629,2024-01-19 12:33:16,0,1,4,1,1,0
1476710,65009,Blue Ribbon Sushi Izakaya,Japanese,8.93,Weekend,5.0,28,18,2023-07-17 23:08:09,Delhi,Android,Organic,4.9.0,Control,S100630,2024-01-02 10:00:02,1,0,3,1,1,0
1478395,283052,Han Dynasty,Chinese,13.0,Weekend,4.0,32,22,2023-09-02 13:26:30,Chennai,Android,Organic,4.9.0,Variant,S100631,2024-01-14 12:03:08,1,1,6,1,1,0
1478265,52832,Dos Caminos,Mexican,16.06,Weekend,,35,19,2023-07-24 06:03:41,Mumbai,iOS,Organic,4.8.1,Variant,S100632,2024-01-06 01:51:01,1,0,1,1,1,0
1476625,348352,Olea,Mediterranean,6.69,Weekday,,20,28,2023-09-14 09:00:40,Bangalore,Android,Referral,4.9.0,Variant,S100633,2024-01-29 21:21:21,1,1,7,1,1,0
1477413,325272,Shake Shack,American,16.1,Weekend,,28,24,2023-11-21 21:09:55,Delhi,Android,Organic,4.9.0,Control,S100634,2024-01-07 15:21:35,1,0,2,0,1,0
1477485,165695,Jack's Wife Freda,Mediterranean,6.69,Weekend,5.0,21,16,2023-11-28 06:53:28,Bangalore,iOS,Google Ads,4.9.0,Variant,S100635,2024-01-06 08:45:56,1,0,1,1,1,0
1476708,126026,Nobu Next Door,Japanese,9.51,Weekend,,25,29,2023-09-09 14:20:28,Bangalore,Android,Instagram,4.9.0,Variant,S100636,2024-01-07 15:47:58,1,0,2,1,1,0
1477168,352130,TAO,Japanese,12.08,Weekend,,24,30,2023-11-20 13:18:11,Hyderabad,Android,Organic,4.9.0,Control,S100637,2024-01-12 11:52:56,1,1,5,1,1,1
1476872,42018,Blue Ribbon Sushi,Japanese,5.82,Weekday,,27,28,2023-10-03 13:35:28,Chennai,iOS,Organic,4.9.0,Control,S100638,2024-01-14 15:14:09,1,0,2,0,1,0
1477161,263426,Nobu Next Door,Japanese,9.41,Weekend,,32,30,2023-11-15 06:11:43,Bangalore,Android,Referral,4.8.1,Control,S100639,2024-01-06 12:46:47,1,0,1,1,1,0
1477799,399520,Xe May Sandwich Shop,Vietnamese,14.07,Weekday,,28,28,2023-07-11 12:58:01,Delhi,Android,Organic,4.8.1,Control,S100640,2024-01-15 18:05:32,1,0,2,1,1,0
1477309,64151,Rubirosa,Italian,22.8,Weekday,5.0,32,27,2023-09-14 21:06:08,Delhi,Android,Organic,4.8.1,Variant,S100641,2024-01-07 01:55:03,1,0,1,1,1,0
1478132,74762,Cafeteria,American,12.23,Weekday,,26,25,2023-08-01 05:43:35,Bangalore,Android,Referral,4.9.0,Control,S100642,2024-01-25 04:46:24,1,0,4,0,1,0
1477456,124085,Blue Ribbon Sushi Bar & Grill,Japanese,15.91,Weekend,,31,16,2023-09-20 18:25:46,Pune,Android,Google Ads,4.8.1,Control,S100643,2024-01-13 20:26:29,1,0,2,1,1,0
1477678,102085,Otto Enoteca Pizzeria,Italian,9.61,Weekend,5.0,26,30,2023-11-14 14:38:55,Delhi,Android,Google Ads,4.9.0,Variant,S100644,2024-01-01 07:41:52,1,1,7,1,1,0
1477428,77857,Shake Shack,American,8.0,Weekend,4.0,24,30,2023-10-20 23:25:33,Chennai,Android,Referral,4.9.0,Variant,S100645,2024-01-02 07:20:16,1,0,4,0,1,0
1477359,373285,RedFarm Hudson,Chinese,12.08,Weekend,,21,24,2023-11-18 09:04:15,Mumbai,Android,Google Ads,4.8.1,Control,S100646,2024-01-19 22:12:36,1,0,2,1,1,1
1477542,59673,Shake Shack,American,12.08,Weekday,,27,27,2023-12-01 07:43:08,Delhi,Android,Google Ads,4.9.0,Variant,S100647,2024-01-28 13:58:49,1,0,4,1,1,0
1477945,63096,Rubirosa,Italian,14.12,Weekend,,33,15,2023-12-11 09:03:07,Bangalore,Android,Instagram,4.9.0,Variant,S100648,2024-01-02 13:33:50,1,0,1,0,1,0
1477211,304365,Sarabeth's Restaurant,American,21.93,Weekend,,25,27,2023-10-11 06:53:10,Bangalore,Android,Instagram,4.8.1,Variant,S100649,2024-01-21 10:43:36,1,1,4,1,1,0
1477315,176622,Cafe Mogador,Middle Eastern,15.91,Weekend,5.0,32,15,2023-07-14 13:43:42,Mumbai,Android,Organic,4.8.1,Variant,S100650,2024-01-10 08:05:41,1,1,5,1,1,0
1478058,200631,Amy Ruth's,Southern,7.38,Weekday,4.0,24,29,2023-07-29 23:29:31,Pune,iOS,Referral,4.9.0,Control,S100651,2024-01-04 02:45:14,1,0,2,1,1,1
1476678,91817,Shake Shack,American,21.39,Weekend,4.0,28,18,2023-12-24 18:09:47,Bangalore,iOS,Organic,4.9.0,Variant,S100652,2024-01-17 00:13:14,1,1,7,1,1,1
1478363,138024,Cho Dang Gol,Korean,29.25,Weekend,4.0,23,21,2023-08-06 18:43:45,Mumbai,Android,Instagram,4.8.1,Variant,S100653,2024-01-22 18:39:08,1,0,4,1,1,0
1477288,47879,El Parador Cafe,Mexican,13.19,Weekday,5.0,22,28,2023-07-12 12:42:41,Bangalore,Android,Facebook,4.9.0,Variant,S100654,2024-01-02 18:04:16,1,0,1,0,1,0
1478350,132753,Vanessa's Dumplings,Chinese,15.57,Weekend,5.0,33,28,2023-08-18 10:10:39,Mumbai,Android,Instagram,4.8.1,Control,S100655,2024-01-04 03:14:06,1,1,5,1,1,1
1477651,404649,Parm,Italian,19.45,Weekday,,28,28,2023-07-08 17:05:26,Mumbai,Android,Organic,4.9.0,Variant,S100656,2024-01-01 00:06:44,1,0,2,1,1,1
1476977,41246,Shake Shack,American,25.17,Weekend,5.0,27,26,2023-07-08 12:19:10,Delhi,Android,Organic,4.8.1,Control,S100657,2024-01-09 03:21:26,1,0,2,0,1,0
1477544,113972,RedFarm Hudson,Chinese,19.35,Weekend,4.0,31,15,2023-11-21 16:25:25,Chennai,Android,Organic,4.8.1,Control,S100658,2024-01-24 02:14:29,1,0,1,0,1,1
1477487,209552,TAO,Japanese,12.61,Weekend,5.0,32,24,2023-08-09 01:45:57,Bangalore,iOS,Referral,4.8.1,Control,S100659,2024-01-16 07:38:03,1,0,2,1,1,1
1477187,353331,Chipotle Mexican Grill 199 Delivery,Mexican,12.13,Weekend,5.0,34,19,2023-07-02 09:00:34,Delhi,Android,Google Ads,4.8.1,Variant,S100660,2024-01-20 22:25:20,0,1,7,0,1,0
1478387,70564,Jack's Wife Freda,Mediterranean,12.08,Weekend,5.0,30,19,2023-09-24 19:10:23,Hyderabad,Android,Instagram,4.8.1,Control,S100661,2024-01-09 06:44:20,1,0,4,1,1,0
1476955,70001,Dirty Bird to Go,American,12.08,Weekday,,23,32,2023-08-07 11:52:56,Mumbai,iOS,Referral,4.8.1,Variant,S100662,2024-01-27 23:55:17,1,0,2,0,1,0
1476673,83287,Blue Ribbon Sushi Izakaya,Japanese,9.51,Weekend,,35,21,2023-07-31 18:28:25,Hyderabad,Android,Referral,4.8.1,Variant,S100663,2024-01-04 23:13:06,0,0,2,1,1,1
1476909,366975,Blue Ribbon Sushi Bar & Grill,Japanese,4.85,Weekend,5.0,20,21,2023-09-14 22:30:00,Bangalore,Android,Organic,4.9.0,Variant,S100664,2024-01-10 09:00:06,1,0,4,0,1,0
1478204,64153,Blue Ribbon Fried Chicken,American,14.07,Weekday,4.0,34,24,2023-08-27 11:10:50,Pune,Android,Organic,4.9.0,Control,S100665,2024-01-22 12:15:32,1,0,2,1,1,0
1476613,65561,Chipotle Mexican Grill 199 Delivery,Mexican,29.1,Weekend,5.0,24,28,2023-11-12 02:40:57,Pune,iOS,Referral,4.8.1,Variant,S100666,2024-01-27 14:09:56,1,0,4,1,1,1
1476739,290266,Socarrat Paella Bar,Spanish,25.22,Weekend,5.0,23,20,2023-12-26 01:39:10,Hyderabad,iOS,Instagram,4.8.1,Control,S100667,2024-01-22 08:45:24,0,0,3,1,1,1
1476617,53513,The Meatball Shop,Italian,31.33,Weekend,3.0,30,15,2023-09-07 05:01:49,Mumbai,iOS,Organic,4.9.0,Variant,S100668,2024-01-13 04:36:25,1,0,3,1,1,1
1477563,385426,Shake Shack,American,17.03,Weekday,5.0,35,32,2023-09-07 20:22:20,Pune,Android,Instagram,4.8.1,Control,S100669,2024-01-02 21:21:13,1,0,2,0,1,1
1477302,52832,Don's Bogam BBQ & Wine Bar,Korean,12.23,Weekend,,32,20,2023-07-24 06:03:41,Mumbai,iOS,Organic,4.8.1,Variant,S100670,2024-01-14 19:25:04,1,0,2,0,1,1
1478217,62161,Tamarind TriBeCa,Indian,6.07,Weekend,4.0,30,17,2023-11-26 22:22:13,Bangalore,Android,Organic,4.9.0,Control,S100671,2024-01-18 08:09:49,1,0,2,0,1,0
1478341,254913,Shake Shack,American,10.82,Weekend,4.0,34,20,2023-08-19 04:31:53,Pune,Android,Organic,4.8.1,Control,S100672,2024-01-13 14:02:21,1,1,7,1,1,0
1477200,289597,Han Dynasty,Chinese,9.51,Weekday,,24,27,2023-08-21 04:23:21,Delhi,Android,Referral,4.9.0,Variant,S100673,2024-01-24 03:48:16,1,1,8,1,1,0
1476982,47440,Bareburger,American,8.73,Weekend,5.0,21,19,2023-08-20 00:37:32,Mumbai,Android,Organic,4.9.0,Control,S100674,2024-01-16 19:04:12,1,0,3,0,1,0
1478367,100999,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekday,,26,26,2023-08-01 07:10:38,Delhi,iOS,Google Ads,4.9.0,Variant,S100675,2024-01-10 18:18:43,1,0,1,0,1,1
1477852,74412,da Umberto,Italian,32.98,Weekend,,30,28,2023-12-04 21:51:17,Bangalore,Android,Instagram,4.9.0,Variant,S100676,2024-01-07 07:43:57,1,0,1,1,1,0
1477325,54110,Parm,Italian,19.35,Weekday,4.0,23,26,2023-07-13 11:53:20,Hyderabad,Android,Organic,4.9.0,Variant,S100677,2024-01-15 11:08:48,1,1,4,0,1,1
1477524,236739,Xi'an Famous Foods,Chinese,19.45,Weekend,5.0,28,18,2023-10-17 23:05:23,Delhi,Android,Organic,4.8.1,Variant,S100678,2024-01-09 02:41:43,1,0,4,0,1,0
1477430,182252,Five Leaves,American,6.26,Weekday,5.0,31,26,2023-12-30 20:35:53,Bangalore,Android,Facebook,4.8.1,Control,S100679,2024-01-02 01:36:33,1,1,5,0,1,1
1477197,345062,Alidoro,American,12.61,Weekend,,34,22,2023-10-22 17:45:41,Mumbai,Android,Organic,4.9.0,Variant,S100680,2024-01-06 20:32:30,1,0,3,1,1,0
1476763,142170,RedFarm Broadway,Chinese,13.1,Weekend,4.0,26,22,2023-11-01 11:50:38,Hyderabad,Android,Referral,4.8.1,Control,S100681,2024-01-14 17:41:27,1,0,2,1,1,0
1476893,164131,Tony's Di Napoli,Italian,14.07,Weekend,,22,27,2023-08-10 13:05:57,Mumbai,Android,Referral,4.8.1,Control,S100682,2024-01-06 21:09:13,1,1,8,1,1,1
1476884,167828,Shake Shack,American,15.57,Weekend,,35,18,2023-10-04 18:01:14,Bangalore,iOS,Referral,4.8.1,Control,S100683,2024-01-16 17:57:22,1,0,3,1,1,0
1477693,67345,Bareburger,American,13.05,Weekend,4.0,31,30,2023-10-11 10:17:31,Chennai,Android,Google Ads,4.8.1,Variant,S100684,2024-01-08 22:56:49,1,0,3,1,1,1
1478170,208186,Blue Ribbon Sushi Izakaya,Japanese,16.44,Weekend,,32,23,2023-10-29 22:04:20,Pune,Android,Organic,4.8.1,Variant,S100685,2024-01-08 09:47:33,1,0,3,1,1,0
1477676,78939,Blue Ribbon Sushi,Japanese,8.54,Weekend,5.0,34,25,2023-08-18 02:14:59,Bangalore,Android,Organic,4.9.0,Variant,S100686,2024-01-10 22:59:55,1,0,3,0,1,0
1477637,227992,Nobu Next Door,Japanese,12.13,Weekend,,28,16,2023-11-12 19:32:48,Pune,Android,Referral,4.9.0,Variant,S100687,2024-01-20 10:35:48,1,0,1,1,1,1
1477922,304587,Westville Hudson,American,33.03,Weekend,5.0,25,18,2023-12-29 10:55:03,Delhi,Android,Organic,4.8.1,Control,S100688,2024-01-26 17:31:09,1,1,6,1,1,0
